time,open,high,low,close,volume
2022-10-21 13:25:00,228.98,229.36,228.26,229.15,6526
2022-10-21 13:20:00,228.88,229.27,228.5,229.26,3673
2022-10-21 13:15:00,228.1,229.12,227.83,229.12,14366
2022-10-21 13:10:00,226.98,228.2,226.98,228.1,9508
2022-10-21 13:05:00,225.3398,226.98,225.3398,226.98,1034
2022-10-21 13:00:00,227.0,227.0,226.0,226.0,3428
2022-10-21 12:55:00,226.21,227.3499,225.5485,227.148,6375
2022-10-21 12:50:00,225.01,226.1,225.01,226.1,4156
2022-10-21 12:45:00,224.01,224.01,224.01,224.01,390
2022-10-21 12:40:00,224.21,224.21,224.0,224.0,798
2022-10-21 12:35:00,223.19,224.27,222.81,224.27,1030
2022-10-21 12:30:00,224.8399,224.8399,223.68,223.68,1191
2022-10-21 12:25:00,223.5,224.0,223.5,223.69,1845
2022-10-21 12:20:00,224.27,224.27,224.247,224.247,704
2022-10-21 12:15:00,222.7,224.65,222.5,224.65,1779
2022-10-21 12:10:00,223.65,223.75,223.36,223.59,4439
2022-10-21 12:05:00,222.0,223.55,221.5401,223.55,3524
2022-10-21 12:00:00,220.8288,222.0,220.01,221.57,2732
2022-10-21 11:55:00,221.04,221.41,220.6226,220.6226,2370
2022-10-21 11:45:00,219.605,220.79,218.85,220.79,3422
2022-10-21 11:40:00,218.3701,219.185,218.3701,219.185,369
2022-10-21 11:35:00,219.74,221.02,219.74,220.53,4224
2022-10-21 11:30:00,219.04,219.61,219.0,219.0,1390
2022-10-21 11:25:00,218.91,219.555,217.8,217.8,2078
2022-10-21 11:20:00,218.94,219.17,218.855,219.17,463
2022-10-21 11:15:00,219.18,219.96,218.2101,218.2101,797
2022-10-21 11:10:00,218.97,218.97,218.85,218.85,509
2022-10-21 11:05:00,218.89,218.95,217.77,218.1777,1292
2022-10-21 11:00:00,219.36,219.36,218.84,218.84,543
2022-10-21 10:55:00,218.8,219.9,218.8,219.5,7819
2022-10-21 10:50:00,217.55,218.98,217.49,218.88,2297
2022-10-21 10:45:00,216.85,218.02,216.85,218.02,2039
2022-10-21 10:40:00,218.6869,218.6869,217.24,217.24,4892
2022-10-21 10:35:00,219.79,219.79,219.0,219.0,2113
2022-10-21 10:30:00,220.74,220.74,220.375,220.6,1906
2022-10-21 10:25:00,222.28,222.4,220.83,220.85,1018
2022-10-21 10:20:00,224.0,224.0,222.82,223.0,2926
2022-10-21 10:15:00,224.195,224.485,223.99,223.99,1234
2022-10-21 10:10:00,222.11,226.12,222.11,226.12,4856
2022-10-21 10:05:00,223.49,224.15,221.92,223.46,4929
2022-10-21 10:00:00,219.5,223.0,219.5,223.0,2656
2022-10-21 09:55:00,219.25,221.685,218.3,221.48,1725
2022-10-21 09:50:00,217.7094,220.98,217.7094,218.67,2216
2022-10-21 09:45:00,218.1227,218.91,216.49,218.53,5862
2022-10-21 09:40:00,218.17,219.96,216.59,219.96,7378
2022-10-21 09:35:00,218.55,221.4,217.01,219.1999,17171
2022-10-21 09:20:00,218.0,218.0,218.0,218.0,274
2022-10-21 09:15:00,220.01,220.01,217.11,217.11,493
2022-10-21 09:10:00,222.8231,222.8231,222.8231,222.8231,184
2022-10-21 09:00:00,214.0,214.0,214.0,214.0,655
2022-10-21 08:50:00,214.0,214.0,214.0,214.0,400
2022-10-21 08:45:00,214.0,214.0,214.0,214.0,770
2022-10-21 08:40:00,214.7,214.7,214.0,214.0,2836
2022-10-21 08:20:00,214.0,214.0,214.0,214.0,371
2022-10-21 08:15:00,217.04,217.04,215.0,215.0,2310
2022-10-20 17:45:00,220.0,220.0,220.0,220.0,204
2022-10-20 17:20:00,220.0205,220.0205,220.0205,220.0205,100
2022-10-20 16:10:00,221.0,221.0,221.0,221.0,166
2022-10-20 16:05:00,221.01,221.01,221.01,221.01,374
2022-10-20 16:00:00,222.13,222.13,220.7,220.7,10952
2022-10-20 15:55:00,220.96,221.64,220.75,221.63,5917
2022-10-20 15:50:00,220.59,220.79,220.46,220.52,4648
2022-10-20 15:45:00,220.58,221.075,220.58,221.075,1358
2022-10-20 15:40:00,220.57,221.08,220.57,220.6,1582
2022-10-20 15:35:00,221.3,221.5099,221.3,221.5099,1019
2022-10-20 15:30:00,221.46,221.465,221.46,221.465,876
2022-10-20 15:25:00,220.96,221.52,220.85,221.14,2317
2022-10-20 15:20:00,221.45,221.45,221.45,221.45,363
2022-10-20 15:15:00,222.3819,222.3819,222.015,222.05,1333
2022-10-20 15:10:00,221.4,223.01,221.4,222.71,4037
2022-10-20 15:05:00,221.1763,221.885,221.1763,221.885,751
2022-10-20 15:00:00,221.0,221.72,220.79,220.79,3001
2022-10-20 14:55:00,220.5,220.985,220.29,220.985,3876
2022-10-20 14:50:00,220.31,220.91,220.31,220.91,1218
2022-10-20 14:45:00,221.09,221.24,220.29,220.29,1415
2022-10-20 14:40:00,221.1213,222.38,221.1213,221.62,2590
2022-10-20 14:35:00,220.94,220.99,220.94,220.99,1662
2022-10-20 14:25:00,220.66,220.72,219.22,220.21,2796
2022-10-20 14:20:00,220.5599,221.2,220.5599,221.2,778
2022-10-20 14:15:00,220.42,220.56,220.42,220.56,551
2022-10-20 14:10:00,220.95,221.75,220.26,220.55,3230
2022-10-20 14:05:00,221.51,221.51,221.1,221.1,1082
2022-10-20 14:00:00,222.25,222.25,221.5,221.98,1982
2022-10-20 13:55:00,221.44,222.04,221.43,221.9891,2296
2022-10-20 13:50:00,223.84,223.84,220.94,221.53,7375
2022-10-20 13:45:00,223.13,224.06,223.01,223.66,4271
2022-10-20 13:40:00,223.29,224.16,223.28,223.28,2055
2022-10-20 13:35:00,223.0,223.6,223.0,223.6,3354
2022-10-20 13:25:00,223.0204,224.05,222.87,223.8,2524
2022-10-20 13:20:00,223.72,223.9568,223.72,223.9568,876
2022-10-20 13:15:00,224.09,224.09,223.7,223.7,1234
2022-10-20 13:10:00,225.1403,225.185,223.7,223.915,5198
2022-10-20 13:05:00,225.4563,225.72,225.4563,225.55,1716
2022-10-20 13:00:00,225.0,225.49,225.0,225.46,1139
2022-10-20 12:55:00,224.5,224.5,224.5,224.5,178
2022-10-20 12:50:00,225.0,225.0,223.64,225.0,5588
2022-10-20 12:45:00,225.02,226.225,225.02,225.47,1556
2022-10-20 12:40:00,226.08,226.13,225.16,225.16,2342
2022-10-20 12:35:00,226.0801,227.0,226.0801,226.52,3537
2022-10-20 12:30:00,227.0,227.11,226.5,226.74,1873
2022-10-20 12:25:00,228.5,228.5,227.18,227.75,3158
2022-10-20 12:20:00,228.47,229.38,228.3168,229.3,2333
2022-10-20 12:15:00,229.31,229.98,228.724,228.724,3111
2022-10-20 12:10:00,230.0,230.05,229.0,230.05,2786
2022-10-20 12:05:00,231.65,231.65,231.0,231.0,675
2022-10-20 12:00:00,232.0,232.0,231.27,231.72,827
2022-10-20 11:55:00,232.7783,232.9813,232.5215,232.5215,487
2022-10-20 11:50:00,234.035,234.035,233.08,233.08,429
2022-10-20 11:45:00,234.2,234.2,233.83,233.995,1136
2022-10-20 11:40:00,233.07,233.41,233.07,233.41,1010
2022-10-20 11:35:00,232.69,232.69,232.69,232.69,617
2022-10-20 11:30:00,233.51,233.51,232.59,232.715,723
2022-10-20 11:25:00,232.54,232.993,232.54,232.993,389
2022-10-20 11:20:00,233.1921,233.1921,233.005,233.005,905
2022-10-20 11:15:00,234.5,234.89,234.445,234.87,2131
2022-10-20 11:10:00,233.29,234.85,233.16,233.16,2659
2022-10-20 11:05:00,234.2,234.6,233.12,233.12,1414
2022-10-20 11:00:00,234.2828,234.2828,234.0828,234.125,2786
2022-10-20 10:55:00,232.64,232.91,232.64,232.91,406
2022-10-20 10:50:00,233.5,234.03,232.89,233.66,14415
2022-10-20 10:45:00,231.38,233.0,230.84,232.2952,12991
2022-10-20 10:40:00,230.445,231.13,229.98,231.13,6205
2022-10-20 10:35:00,232.5,232.5,230.73,230.93,16357
2022-10-20 10:30:00,232.49,232.49,231.1491,232.26,6756
2022-10-20 10:25:00,233.33,233.41,231.7601,232.38,5442
2022-10-20 10:20:00,230.9461,233.33,230.65,232.99,6842
2022-10-20 10:15:00,231.58,231.875,230.26,230.26,4470
2022-10-20 10:10:00,228.73,230.0,228.595,229.9,3454
2022-10-20 10:05:00,226.4,228.6707,226.4,228.6707,2652
2022-10-20 10:00:00,226.6,227.2854,225.7101,227.0,2539
2022-10-20 09:55:00,228.18,230.38,227.98,227.98,5190
2022-10-20 09:50:00,228.1604,229.49,227.39,227.59,8223
2022-10-20 09:45:00,225.01,228.79,224.88,227.0,4391
2022-10-20 09:40:00,226.3,226.5,225.57,226.39,1428
2022-10-20 09:35:00,228.23,229.67,226.8,227.76,7829
2022-10-20 09:15:00,228.0,228.0,228.0,228.0,159
2022-10-20 08:35:00,230.0,230.0,230.0,230.0,500
2022-10-20 08:10:00,227.99,227.99,227.99,227.99,245
2022-10-19 16:05:00,226.08,226.08,226.08,226.08,575
2022-10-19 16:00:00,226.34,226.62,225.31,226.62,17211
2022-10-19 15:55:00,225.4399,226.21,224.79,226.21,10659
2022-10-19 15:50:00,225.675,226.06,225.675,225.93,2498
2022-10-19 15:45:00,225.8829,226.0,225.29,225.8799,2607
2022-10-19 15:40:00,225.66,226.2466,225.66,226.0,2168
2022-10-19 15:35:00,225.72,225.89,225.72,225.81,900
2022-10-19 15:30:00,226.0388,226.0388,225.7,225.7343,1624
2022-10-19 15:25:00,225.67,226.02,225.67,226.0148,1266
2022-10-19 15:20:00,225.31,226.49,225.31,226.19,2358
2022-10-19 15:15:00,225.46,225.5,225.46,225.5,706
2022-10-19 15:10:00,225.1504,225.1504,223.959,225.03,5486
2022-10-19 15:05:00,224.55,225.185,224.55,225.185,798
2022-10-19 15:00:00,224.96,225.22,224.92,225.04,2903
2022-10-19 14:55:00,224.63,224.63,224.4208,224.48,562
2022-10-19 14:45:00,224.85,225.8,224.85,225.8,1256
2022-10-19 14:40:00,225.86,225.86,225.3106,225.3106,3149
2022-10-19 14:35:00,226.0,226.0,226.0,226.0,970
2022-10-19 14:30:00,225.99,226.5,225.99,226.4999,1105
2022-10-19 14:25:00,226.01,226.01,225.66,225.9,997
2022-10-19 14:20:00,226.885,226.885,226.885,226.885,571
2022-10-19 14:15:00,226.63,226.665,226.5,226.54,1954
2022-10-19 14:10:00,225.79,227.24,225.57,226.58,3776
2022-10-19 14:05:00,225.75,226.6,225.75,226.15,3536
2022-10-19 14:00:00,225.2416,225.4175,225.2416,225.4175,304
2022-10-19 13:55:00,225.1,225.54,225.1,225.54,964
2022-10-19 13:50:00,225.4379,225.4379,224.79,224.79,516
2022-10-19 13:45:00,224.595,225.12,224.595,224.93,1927
2022-10-19 13:40:00,225.14,225.6,224.21,224.21,1660
2022-10-19 13:35:00,225.95,225.95,225.81,225.81,341
2022-10-19 13:30:00,225.76,226.5,225.6,225.6,3822
2022-10-19 13:25:00,225.75,225.7599,225.0801,225.7599,1832
2022-10-19 13:20:00,225.28,225.96,225.16,225.57,1636
2022-10-19 13:15:00,225.26,225.83,225.26,225.83,1040
2022-10-19 13:10:00,224.94,225.64,224.94,225.54,957
2022-10-19 13:05:00,226.52,226.53,225.11,225.11,5047
2022-10-19 13:00:00,226.5,226.5,226.03,226.4267,433
2022-10-19 12:55:00,226.86,227.1599,226.59,226.59,2729
2022-10-19 12:50:00,226.55,226.55,225.95,226.5,4241
2022-10-19 12:45:00,227.5,227.5,226.13,226.95,5542
2022-10-19 12:40:00,227.13,227.26,226.51,226.9792,1157
2022-10-19 12:35:00,226.79,228.24,226.78,227.695,2477
2022-10-19 12:30:00,226.11,226.75,226.11,226.75,4750
2022-10-19 12:20:00,227.0,227.669,226.65,227.669,3479
2022-10-19 12:15:00,228.27,228.27,228.0014,228.0014,1290
2022-10-19 12:10:00,228.26,228.26,227.36,227.8376,6395
2022-10-19 12:05:00,229.045,229.19,228.49,229.0,1444
2022-10-19 12:00:00,229.9899,230.16,229.82,229.82,1226
2022-10-19 11:55:00,228.92,230.07,228.92,229.26,3902
2022-10-19 11:50:00,229.57,229.57,229.3,229.3,1381
2022-10-19 11:45:00,229.5115,229.5115,228.89,228.89,2355
2022-10-19 11:40:00,229.01,229.45,229.0,229.45,1333
2022-10-19 11:35:00,230.54,230.72,230.54,230.72,787
2022-10-19 11:30:00,230.0,230.4808,230.0,230.4808,874
2022-10-19 11:25:00,230.6424,230.6424,230.6424,230.6424,192
2022-10-19 11:20:00,230.5,231.3006,230.25,231.3006,1024
2022-10-19 11:15:00,230.665,230.665,230.6,230.6,310
2022-10-19 11:10:00,229.805,230.55,229.805,230.26,3970
2022-10-19 11:05:00,229.65,230.51,229.18,229.18,3225
2022-10-19 11:00:00,229.55,229.55,228.12,229.18,3453
2022-10-19 10:55:00,230.98,231.49,230.0,230.0,1586
2022-10-19 10:50:00,231.29,231.29,231.29,231.29,340
2022-10-19 10:45:00,232.17,232.17,230.01,230.99,3716
2022-10-19 10:40:00,232.01,232.45,231.0878,232.45,2172
2022-10-19 10:35:00,233.77,233.77,231.53,231.53,4935
2022-10-19 10:30:00,232.0,233.75,232.0,233.3,3976
2022-10-19 10:25:00,231.01,233.65,231.01,232.39,6539
2022-10-19 10:20:00,231.5,232.6348,231.1274,231.59,5677
2022-10-19 10:15:00,229.73,231.31,229.65,231.31,2337
2022-10-19 10:10:00,230.95,231.275,229.59,230.975,2124
2022-10-19 10:05:00,228.78,230.7,228.33,230.44,4168
2022-10-19 10:00:00,231.2,231.94,228.5,229.21,8532
2022-10-19 09:55:00,228.94,232.0702,228.94,230.62,4021
2022-10-19 09:50:00,229.0808,230.33,228.62,229.1,6914
2022-10-19 09:45:00,231.45,231.45,228.12,229.78,6239
2022-10-19 09:40:00,234.49,234.49,230.87,230.87,2751
2022-10-19 09:35:00,228.08,233.33,228.08,232.22,29555
2022-10-19 09:15:00,227.0,227.0,227.0,227.0,200
2022-10-19 09:10:00,229.11,229.11,229.11,229.11,265
2022-10-18 19:10:00,237.0,237.0,236.0,236.0,1100
2022-10-18 17:45:00,237.0399,237.0399,237.0399,237.0399,302
2022-10-18 16:25:00,235.01,235.01,235.01,235.01,120
2022-10-18 16:10:00,236.0,236.0,236.0,236.0,280
2022-10-18 16:05:00,235.0,235.0,235.0,235.0,1406
2022-10-18 16:00:00,232.99,235.31,232.45,235.02,75322
2022-10-18 15:55:00,231.38,233.329,230.92,232.99,46023
2022-10-18 15:50:00,229.97,231.19,229.66,230.95,14582
2022-10-18 15:45:00,230.2,230.619,229.795,230.3,5933
2022-10-18 15:40:00,230.0,230.54,229.57,230.27,11688
2022-10-18 15:35:00,228.84,230.463,228.73,229.87,9625
2022-10-18 15:30:00,228.59,228.79,228.2,228.53,2732
2022-10-18 15:25:00,228.09,229.3,227.885,229.0489,4376
2022-10-18 15:20:00,227.95,228.58,227.79,228.42,10260
2022-10-18 15:15:00,227.82,228.145,227.82,227.87,6280
2022-10-18 15:10:00,226.8901,228.31,226.8901,228.02,6927
2022-10-18 15:05:00,227.63,227.63,226.75,226.75,780
2022-10-18 15:00:00,227.27,228.41,227.27,228.39,5324
2022-10-18 14:55:00,227.135,227.28,226.42,227.28,1226
2022-10-18 14:50:00,228.82,230.16,227.06,228.0,27043
2022-10-18 14:45:00,229.87,230.4,228.76,229.25,15884
2022-10-18 14:40:00,229.91,230.29,228.76,229.575,15057
2022-10-18 14:35:00,229.41,229.515,228.99,229.515,3143
2022-10-18 14:30:00,229.2775,229.49,228.79,229.46,2384
2022-10-18 14:25:00,229.205,229.5,228.91,229.285,2516
2022-10-18 14:20:00,228.4806,229.35,228.34,229.09,4326
2022-10-18 14:15:00,228.87,228.87,228.87,228.87,150
2022-10-18 14:10:00,228.91,229.5293,228.77,229.5293,1624
2022-10-18 14:05:00,229.2554,229.58,228.9452,229.18,883
2022-10-18 14:00:00,229.1,229.42,229.1,229.32,1826
2022-10-18 13:55:00,229.84,229.84,229.27,229.27,384
2022-10-18 13:50:00,229.26,229.66,229.075,229.21,1352
2022-10-18 13:45:00,229.0,229.6767,228.63,228.63,2318
2022-10-18 13:40:00,230.0,230.0,228.93,229.0301,928
2022-10-18 13:35:00,229.1,229.8549,228.77,229.8549,2101
2022-10-18 13:30:00,229.425,229.425,229.425,229.425,973
2022-10-18 13:25:00,229.45,229.7968,229.2984,229.7968,1742
2022-10-18 13:15:00,229.0,229.57,229.0,229.2087,2387
2022-10-18 13:10:00,227.955,228.89,227.9,228.505,8536
2022-10-18 13:05:00,228.07,229.0,227.69,227.94,15971
2022-10-18 13:00:00,229.965,230.5199,227.86,227.86,1142
2022-10-18 12:55:00,229.49,230.315,229.49,230.1714,3308
2022-10-18 12:50:00,230.28,230.28,228.9307,229.73,2544
2022-10-18 12:45:00,230.09,231.06,229.9,230.308,2418
2022-10-18 12:40:00,229.165,231.0,229.165,230.09,4581
2022-10-18 12:35:00,228.85,229.02,228.46,228.85,3982
2022-10-18 12:30:00,229.145,229.145,228.5,228.86,1535
2022-10-18 12:25:00,231.06,231.06,229.64,229.71,5800
2022-10-18 12:20:00,230.1753,231.98,229.97,231.4055,4491
2022-10-18 12:15:00,229.13,230.48,229.13,230.2656,3728
2022-10-18 12:10:00,227.34,229.85,227.0,229.13,5816
2022-10-18 12:05:00,226.6056,227.43,226.48,227.43,3198
2022-10-18 12:00:00,227.11,227.92,224.92,225.62,15911
2022-10-18 11:55:00,225.135,227.5,225.135,227.295,3808
2022-10-18 11:50:00,223.73,225.155,223.73,225.155,1736
2022-10-18 11:45:00,222.65,223.01,222.16,223.01,8347
2022-10-18 11:40:00,222.8,223.47,221.72,222.325,16031
2022-10-18 11:35:00,223.39,223.59,222.31,222.805,12110
2022-10-18 11:30:00,223.75,223.775,222.83,223.095,8508
2022-10-18 11:25:00,225.0,225.0,223.465,223.745,4737
2022-10-18 11:20:00,223.75,225.32,223.585,224.77,7166
2022-10-18 11:15:00,223.75,223.95,223.0,223.735,10323
2022-10-18 11:10:00,225.66,225.66,223.445,223.85,4586
2022-10-18 11:05:00,223.735,225.21,223.475,224.505,4163
2022-10-18 11:00:00,224.44,224.46,223.69,223.69,2315
2022-10-18 10:55:00,223.75,224.96,223.375,224.96,15309
2022-10-18 10:50:00,221.99,224.42,221.99,224.42,3850
2022-10-18 10:45:00,220.86,222.28,220.86,222.28,3239
2022-10-18 10:40:00,222.07,222.07,219.64,219.94,3932
2022-10-18 10:35:00,223.0,223.0,221.65,222.5,5931
2022-10-18 10:30:00,225.22,225.22,223.01,223.0569,10152
2022-10-18 10:25:00,226.64,228.03,225.27,225.27,6482
2022-10-18 10:20:00,227.515,227.78,226.57,226.86,2511
2022-10-18 10:15:00,227.0099,228.6,227.0099,227.81,3965
2022-10-18 10:10:00,226.3249,227.63,225.5,227.63,4489
2022-10-18 10:05:00,225.83,226.81,225.19,226.5,4049
2022-10-18 10:00:00,225.0111,226.06,224.7,225.34,3819
2022-10-18 09:55:00,228.16,229.28,224.69,224.69,4604
2022-10-18 09:50:00,227.68,228.13,226.9,227.7971,3393
2022-10-18 09:45:00,228.0,228.99,226.7561,226.9001,8863
2022-10-18 09:40:00,228.325,230.0,228.165,228.8043,4166
2022-10-18 09:35:00,230.2,234.66,228.03,228.03,26023
2022-10-18 09:20:00,230.0,230.0,230.0,230.0,1277
2022-10-18 09:10:00,230.0,230.0,230.0,230.0,295
2022-10-18 08:15:00,228.75,228.75,228.75,228.75,348
2022-10-18 08:05:00,228.85,228.85,228.85,228.85,376
2022-10-17 18:15:00,222.5,222.58,222.5,222.58,345
2022-10-17 16:40:00,222.4999,222.4999,222.4999,222.4999,100
2022-10-17 16:05:00,221.13,221.51,221.1,221.1,1076
2022-10-17 16:00:00,222.22,222.22,221.12,221.12,18027
2022-10-17 15:55:00,222.06,222.49,221.785,222.49,5651
2022-10-17 15:50:00,221.93,221.93,221.31,221.64,6575
2022-10-17 15:45:00,221.55,222.1543,221.315,222.1543,3447
2022-10-17 15:40:00,221.98,222.12,221.72,221.735,2463
2022-10-17 15:35:00,221.5,222.35,221.43,222.16,4568
2022-10-17 15:30:00,221.6,221.6,221.2901,221.33,1455
2022-10-17 15:25:00,221.03,221.39,220.84,221.35,3037
2022-10-17 15:20:00,221.73,221.73,220.95,221.18,1590
2022-10-17 15:15:00,220.5346,221.26,220.5346,221.26,2393
2022-10-17 15:10:00,221.48,221.485,220.56,220.56,1957
2022-10-17 15:05:00,221.62,221.77,221.13,221.18,3025
2022-10-17 15:00:00,221.515,222.0,221.515,221.93,1612
2022-10-17 14:55:00,221.765,222.0,221.7,221.94,1388
2022-10-17 14:50:00,222.23,222.23,221.716,221.716,359
2022-10-17 14:45:00,222.01,222.01,222.01,222.01,430
2022-10-17 14:40:00,221.0,222.2,221.0,222.2,3710
2022-10-17 14:35:00,221.16,221.16,220.96,220.96,1579
2022-10-17 14:30:00,220.86,221.435,220.69,221.0,5186
2022-10-17 14:25:00,221.515,221.61,221.3,221.48,1292
2022-10-17 14:20:00,221.87,221.87,221.715,221.715,261
2022-10-17 14:15:00,222.41,223.05,222.22,222.41,3289
2022-10-17 14:10:00,222.69,222.69,222.57,222.57,910
2022-10-17 14:05:00,222.81,222.98,221.6101,221.6101,7707
2022-10-17 14:00:00,222.27,222.63,222.27,222.63,1014
2022-10-17 13:55:00,222.3,222.3,222.3,222.3,430
2022-10-17 13:50:00,220.99,221.5,220.99,221.434,2664
2022-10-17 13:45:00,221.0,221.0,221.0,221.0,612
2022-10-17 13:35:00,221.75,221.75,221.58,221.58,1486
2022-10-17 13:30:00,222.41,222.6723,222.41,222.6723,1281
2022-10-17 13:25:00,222.375,222.71,222.375,222.665,1417
2022-10-17 13:20:00,222.88,223.0899,221.7,221.7,1572
2022-10-17 13:10:00,222.575,223.17,222.405,223.17,2386
2022-10-17 13:05:00,222.65,222.65,222.0,222.4,3413
2022-10-17 13:00:00,222.69,222.93,222.69,222.93,205
2022-10-17 12:50:00,222.75,222.75,222.75,222.75,191
2022-10-17 12:45:00,222.7896,222.7896,222.1,222.1,1307
2022-10-17 12:40:00,224.27,224.76,223.435,223.5116,3405
2022-10-17 12:35:00,224.07,224.38,223.775,223.775,748
2022-10-17 12:30:00,223.19,223.2,223.01,223.0401,1125
2022-10-17 12:25:00,222.725,222.79,222.35,222.65,2147
2022-10-17 12:20:00,223.6137,223.665,222.85,223.155,971
2022-10-17 12:15:00,224.09,224.27,222.56,222.56,2609
2022-10-17 12:10:00,223.9899,223.99,223.445,223.99,1311
2022-10-17 12:05:00,223.01,223.17,222.8,223.17,2241
2022-10-17 12:00:00,224.55,224.55,223.46,223.46,2957
2022-10-17 11:55:00,224.55,224.79,223.94,224.555,7722
2022-10-17 11:50:00,224.6222,224.6222,224.24,224.315,2799
2022-10-17 11:45:00,225.28,225.5,224.2,224.525,3667
2022-10-17 11:40:00,224.0928,225.0,223.51,225.0,2479
2022-10-17 11:35:00,223.46,224.165,223.28,224.165,3865
2022-10-17 11:30:00,222.6501,223.88,222.35,223.88,3108
2022-10-17 11:25:00,220.578,222.55,220.578,222.55,2130
2022-10-17 11:20:00,221.57,221.57,220.01,220.01,3068
2022-10-17 11:15:00,221.3,221.3,221.1,221.1,1084
2022-10-17 11:10:00,221.1357,221.38,219.92,219.92,1858
2022-10-17 11:05:00,220.5,221.0,219.98,221.0,1287
2022-10-17 11:00:00,219.05,219.64,218.81,219.17,4459
2022-10-17 10:55:00,221.915,221.915,219.0,219.0,6999
2022-10-17 10:50:00,223.3092,223.3092,221.52,222.0,15157
2022-10-17 10:45:00,223.41,224.17,222.8,223.44,2545
2022-10-17 10:40:00,222.77,223.7,222.77,223.29,2582
2022-10-17 10:35:00,223.46,224.69,221.93,222.45,4935
2022-10-17 10:30:00,224.5,224.5,223.39,223.75,7103
2022-10-17 10:25:00,223.795,224.5,223.3219,224.155,1654
2022-10-17 10:20:00,226.27,226.27,222.96,222.96,8642
2022-10-17 10:15:00,224.0,225.76,224.0,225.455,8591
2022-10-17 10:10:00,223.6297,225.76,223.6297,224.01,11985
2022-10-17 10:05:00,222.51,223.5,221.5121,223.21,8031
2022-10-17 10:00:00,222.42,223.02,221.42,222.57,6739
2022-10-17 09:55:00,222.23,222.92,220.76,221.7,7017
2022-10-17 09:50:00,221.0716,221.5,219.4,221.5,7386
2022-10-17 09:45:00,222.85,223.1,220.04,220.96,9105
2022-10-17 09:40:00,221.77,224.0,220.9201,222.3792,10473
2022-10-17 09:35:00,220.0,222.76,219.3,221.77,22329
2022-10-17 09:30:00,220.0,220.0,220.0,220.0,514
2022-10-17 09:20:00,219.3,219.3,219.3,219.3,604
2022-10-17 09:05:00,218.31,218.31,218.31,218.31,184
2022-10-17 08:25:00,216.99,216.99,216.99,216.99,300
2022-10-17 07:45:00,217.49,217.5,217.49,217.5,365
2022-10-17 07:40:00,219.0,219.0,217.49,217.49,1479
2022-10-17 07:35:00,219.0,219.0,219.0,219.0,550
2022-10-17 07:30:00,219.0,219.0,219.0,219.0,665
2022-10-17 07:25:00,219.08,219.08,219.0,219.0,1547
2022-10-17 07:20:00,218.6,220.0,218.6,220.0,1913
2022-10-17 07:15:00,217.03,217.03,217.03,217.03,410
2022-10-17 07:10:00,214.7,214.7,214.7,214.7,265
2022-10-17 07:05:00,214.1,214.2,214.1,214.16,355
2022-10-17 06:40:00,214.12,214.12,214.12,214.12,100
2022-10-17 06:15:00,214.0,214.0,214.0,214.0,921
2022-10-14 17:20:00,209.94,209.94,209.94,209.94,103
2022-10-14 16:40:00,209.94,209.94,209.94,209.94,200
2022-10-14 16:05:00,209.31,209.31,209.31,209.31,837
2022-10-14 16:00:00,209.8,210.4194,208.17,210.14,29312
