time,open,high,low,close,volume
2022-10-24 13:10:00,5.8299,5.83,5.8,5.825,17985
2022-10-24 13:05:00,5.81,5.83,5.7922,5.83,15508
2022-10-24 13:00:00,5.8208,5.8283,5.8,5.8075,19802
2022-10-24 12:55:00,5.83,5.84,5.82,5.82,10489
2022-10-24 12:50:00,5.85,5.86,5.835,5.835,8047
2022-10-24 12:45:00,5.855,5.855,5.83,5.85,20995
2022-10-24 12:40:00,5.85,5.89,5.8497,5.86,32369
2022-10-24 12:35:00,5.86,5.87,5.83,5.855,31193
2022-10-24 12:30:00,5.87,5.87,5.845,5.85,24333
2022-10-24 12:25:00,5.865,5.88,5.84,5.875,24260
2022-10-24 12:20:00,5.875,5.88,5.85,5.8699,25010
2022-10-24 12:15:00,5.85,5.87,5.85,5.87,25359
2022-10-24 12:10:00,5.795,5.85,5.795,5.84,22402
2022-10-24 12:05:00,5.83,5.835,5.77,5.79,76133
2022-10-24 12:00:00,5.81,5.85,5.795,5.84,28634
2022-10-24 11:55:00,5.7584,5.805,5.755,5.805,34693
2022-10-24 11:50:00,5.735,5.75,5.7,5.75,28868
2022-10-24 11:45:00,5.72,5.75,5.72,5.735,35745
2022-10-24 11:40:00,5.685,5.72,5.68,5.71,32199
2022-10-24 11:35:00,5.67,5.69,5.665,5.69,30198
2022-10-24 11:30:00,5.655,5.67,5.65,5.67,14633
2022-10-24 11:25:00,5.625,5.66,5.625,5.65,40791
2022-10-24 11:20:00,5.655,5.68,5.59,5.63,81095
2022-10-24 11:15:00,5.64,5.65,5.63,5.65,17974
2022-10-24 11:10:00,5.62,5.68,5.615,5.64,64761
2022-10-24 11:05:00,5.64,5.655,5.6175,5.6185,18890
2022-10-24 11:00:00,5.666,5.685,5.62,5.65,35578
2022-10-24 10:55:00,5.62,5.67,5.62,5.655,37772
2022-10-24 10:50:00,5.645,5.665,5.6208,5.625,29958
2022-10-24 10:45:00,5.645,5.655,5.6135,5.645,30350
2022-10-24 10:40:00,5.595,5.65,5.57,5.645,47321
2022-10-24 10:35:00,5.56,5.62,5.5583,5.595,35719
2022-10-24 10:30:00,5.57,5.59,5.55,5.57,34270
2022-10-24 10:25:00,5.6484,5.65,5.55,5.565,70563
2022-10-24 10:20:00,5.635,5.65,5.59,5.645,49364
2022-10-24 10:15:00,5.61,5.65,5.6015,5.64,50956
2022-10-24 10:10:00,5.6469,5.67,5.61,5.6143,52827
2022-10-24 10:05:00,5.74,5.74,5.62,5.65,55467
2022-10-24 10:00:00,5.78,5.815,5.73,5.74,33384
2022-10-24 09:55:00,5.71,5.79,5.695,5.77,57404
2022-10-24 09:50:00,5.75,5.805,5.6801,5.7,84741
2022-10-24 09:45:00,5.79,5.8,5.705,5.74,58828
2022-10-24 09:40:00,5.73,5.82,5.7,5.775,123929
2022-10-24 09:35:00,5.98,5.98,5.725,5.735,163637
2022-10-24 09:30:00,6.03,6.03,5.99,6.0,11202
2022-10-24 09:25:00,6.04,6.04,6.04,6.04,298
2022-10-24 09:15:00,6.02,6.02,6.02,6.02,100
2022-10-24 09:10:00,6.0,6.0,6.0,6.0,349
2022-10-24 09:05:00,6.05,6.05,5.99,5.99,17662
2022-10-24 08:55:00,6.07,6.07,6.07,6.07,931
2022-10-24 08:45:00,6.07,6.07,6.07,6.07,2000
2022-10-24 08:35:00,6.06,6.06,6.06,6.06,156
2022-10-24 08:20:00,6.09,6.09,6.06,6.06,500
2022-10-24 08:10:00,6.07,6.07,6.06,6.07,3160
2022-10-24 08:05:00,6.05,6.2385,6.0,6.06,9702
2022-10-24 07:40:00,6.1,6.1,6.1,6.1,250
2022-10-24 07:15:00,6.02,6.02,6.01,6.01,385
2022-10-24 07:10:00,6.01,6.01,6.01,6.01,301
2022-10-24 07:05:00,6.03,6.03,6.03,6.03,470
2022-10-24 04:55:00,6.01,6.01,6.01,6.01,100
2022-10-24 04:30:00,6.06,6.06,6.05,6.05,805
2022-10-24 04:10:00,6.0,6.0,6.0,6.0,3260
2022-10-21 19:55:00,6.03,6.03,6.03,6.03,2275
2022-10-21 19:30:00,6.03,6.03,6.03,6.03,500
2022-10-21 18:50:00,5.99,5.99,5.99,5.99,100
2022-10-21 18:45:00,6.03,6.03,6.03,6.03,250
2022-10-21 18:00:00,6.0,6.0,6.0,6.0,5000
2022-10-21 17:55:00,6.0,6.0,6.0,6.0,489
2022-10-21 17:45:00,5.98,5.98,5.98,5.98,197
2022-10-21 17:15:00,6.01,6.01,6.01,6.01,4126
2022-10-21 17:00:00,5.98,5.98,5.98,5.98,156
2022-10-21 16:55:00,5.98,5.98,5.98,5.98,100
2022-10-21 16:40:00,5.99,5.99,5.99,5.99,100
2022-10-21 16:35:00,5.99,5.99,5.99,5.99,200
2022-10-21 16:20:00,6.0,6.0,6.0,6.0,5000
2022-10-21 16:05:00,5.98,6.02,5.98,6.0,26401
2022-10-21 16:00:00,6.005,6.005,5.96,6.0,464171
2022-10-21 15:55:00,5.98,6.01,5.96,6.005,124745
2022-10-21 15:50:00,5.98,5.995,5.97,5.985,31656
2022-10-21 15:45:00,6.02,6.02,5.975,5.98,51231
2022-10-21 15:40:00,5.99,6.03,5.9842,6.02,54745
2022-10-21 15:35:00,5.965,6.025,5.965,5.995,55500
2022-10-21 15:30:00,5.96,5.97,5.955,5.965,8618
2022-10-21 15:25:00,5.955,5.96,5.95,5.96,21719
2022-10-21 15:20:00,5.94,5.96,5.93,5.96,15538
2022-10-21 15:15:00,5.92,5.94,5.91,5.94,15738
2022-10-21 15:10:00,5.895,5.93,5.895,5.915,22178
2022-10-21 15:05:00,5.915,5.915,5.89,5.895,12894
2022-10-21 15:00:00,5.92,5.93,5.91,5.915,14597
2022-10-21 14:55:00,5.95,5.95,5.92,5.92,10903
2022-10-21 14:50:00,5.95,5.955,5.94,5.945,10874
2022-10-21 14:45:00,5.97,5.975,5.9419,5.95,28077
2022-10-21 14:40:00,5.98,5.985,5.965,5.965,11759
2022-10-21 14:35:00,5.97,5.995,5.97,5.975,12839
2022-10-21 14:30:00,5.975,5.99,5.965,5.98,24713
2022-10-21 14:25:00,5.9958,6.0,5.97,5.97,15514
2022-10-21 14:20:00,6.01,6.015,5.985,6.0,23751
2022-10-21 14:15:00,6.03,6.035,6.005,6.005,11897
2022-10-21 14:10:00,6.02,6.03,6.0026,6.03,15721
2022-10-21 14:05:00,6.0301,6.05,6.02,6.025,20087
2022-10-21 14:00:00,6.04,6.05,6.025,6.04,32380
2022-10-21 13:55:00,6.03,6.05,6.0158,6.05,38027
2022-10-21 13:50:00,6.01,6.03,6.0,6.03,27406
2022-10-21 13:45:00,5.97,6.01,5.97,6.0001,21559
2022-10-21 13:40:00,5.97,5.985,5.96,5.96,13400
2022-10-21 13:35:00,5.99,6.0,5.975,5.975,16881
2022-10-21 13:30:00,5.97,6.005,5.96,5.9854,32143
2022-10-21 13:25:00,6.0071,6.02,5.97,5.974,37086
2022-10-21 13:20:00,6.01,6.01,5.99,6.01,24425
2022-10-21 13:15:00,6.01,6.015,6.0,6.0063,13852
2022-10-21 13:10:00,6.01,6.03,6.0,6.005,21880
2022-10-21 13:05:00,5.98,6.02,5.971,6.015,20569
2022-10-21 13:00:00,6.03,6.03,5.9711,5.98,18040
2022-10-21 12:55:00,6.01,6.035,6.01,6.03,21812
2022-10-21 12:50:00,6.0,6.01,5.98,6.005,24545
2022-10-21 12:45:00,6.01,6.02,5.99,6.0,19311
2022-10-21 12:40:00,5.99,6.02,5.975,6.0,66310
2022-10-21 12:35:00,5.965,5.99,5.955,5.985,20177
2022-10-21 12:30:00,5.995,5.995,5.95,5.97,16758
2022-10-21 12:25:00,5.9801,6.0,5.96,5.995,199784
2022-10-21 12:20:00,5.9599,6.005,5.95,5.99,49513
2022-10-21 12:15:00,5.92,5.9576,5.9,5.955,43948
2022-10-21 12:10:00,5.92,5.93,5.9,5.925,22278
2022-10-21 12:05:00,5.92,5.95,5.92,5.9299,19604
2022-10-21 12:00:00,5.89,5.92,5.885,5.92,8139
2022-10-21 11:55:00,5.94,5.945,5.8934,5.9,8580
2022-10-21 11:50:00,5.93,5.95,5.93,5.945,14370
2022-10-21 11:45:00,5.89,5.94,5.885,5.935,17969
2022-10-21 11:40:00,5.925,5.925,5.87,5.885,21269
2022-10-21 11:35:00,5.89,5.93,5.88,5.9289,15942
2022-10-21 11:30:00,5.86,5.89,5.86,5.885,9248
2022-10-21 11:25:00,5.86,5.88,5.84,5.85,18637
2022-10-21 11:20:00,5.87,5.88,5.845,5.86,11150
2022-10-21 11:15:00,5.88,5.89,5.86,5.875,19413
2022-10-21 11:10:00,5.825,5.875,5.825,5.8692,15919
2022-10-21 11:05:00,5.815,5.83,5.79,5.825,28786
2022-10-21 11:00:00,5.845,5.87,5.815,5.815,15651
2022-10-21 10:55:00,5.88,5.89,5.85,5.85,15667
2022-10-21 10:50:00,5.85,5.89,5.85,5.89,23431
2022-10-21 10:45:00,5.829,5.86,5.825,5.86,16936
2022-10-21 10:40:00,5.8501,5.88,5.82,5.82,28118
2022-10-21 10:35:00,5.87,5.87,5.85,5.8599,27029
2022-10-21 10:30:00,5.88,5.885,5.84,5.875,23768
2022-10-21 10:25:00,5.93,5.9599,5.88,5.88,47272
2022-10-21 10:20:00,5.9,5.93,5.87,5.925,49878
2022-10-21 10:15:00,5.9592,5.9592,5.9,5.9,37265
2022-10-21 10:10:00,5.93,5.97,5.91,5.95,28413
2022-10-21 10:05:00,5.9601,5.98,5.9257,5.93,30092
2022-10-21 10:00:00,5.84,5.97,5.81,5.97,40470
2022-10-21 09:55:00,5.83,5.88,5.8054,5.85,29412
2022-10-21 09:50:00,5.88,5.9,5.83,5.8306,34670
2022-10-21 09:45:00,5.86,5.9,5.82,5.9,36609
2022-10-21 09:40:00,5.79,5.85,5.77,5.85,67021
2022-10-21 09:35:00,5.96,5.9999,5.76,5.78,104581
2022-10-21 09:30:00,5.96,5.96,5.96,5.96,821
2022-10-21 09:20:00,6.01,6.01,6.01,6.01,1190
2022-10-21 09:05:00,5.95,5.95,5.95,5.95,350
2022-10-21 09:00:00,5.94,5.94,5.94,5.94,120
2022-10-21 08:55:00,5.94,5.94,5.93,5.93,650
2022-10-21 08:45:00,5.95,5.95,5.95,5.95,100
2022-10-21 08:30:00,5.94,5.94,5.94,5.94,100
2022-10-21 08:25:00,5.95,5.955,5.94,5.94,1455
2022-10-21 08:05:00,6.03,6.03,6.03,6.03,7021
2022-10-20 19:55:00,5.97,5.97,5.97,5.97,207
2022-10-20 19:10:00,5.97,5.97,5.97,5.97,661
2022-10-20 18:15:00,6.05,6.26,6.05,6.26,4000
2022-10-20 18:10:00,6.01,6.01,6.01,6.01,100
2022-10-20 17:50:00,5.98,5.98,5.98,5.98,150
2022-10-20 16:40:00,6.0,6.06,5.99,6.06,3430
2022-10-20 16:20:00,6.0,6.0,6.0,6.0,4318
2022-10-20 16:05:00,5.97,5.97,5.97,5.97,1096
2022-10-20 16:00:00,5.97,5.98,5.955,5.965,177459
2022-10-20 15:55:00,5.91,5.97,5.9,5.966,68296
2022-10-20 15:50:00,5.925,5.93,5.9,5.9,52489
2022-10-20 15:45:00,5.93,5.93,5.9,5.925,43686
2022-10-20 15:40:00,5.9293,5.95,5.92,5.925,32908
2022-10-20 15:35:00,5.9501,5.97,5.92,5.92,39095
2022-10-20 15:30:00,5.98,5.98,5.95,5.955,23678
2022-10-20 15:25:00,5.985,5.985,5.9715,5.975,11332
2022-10-20 15:20:00,5.98,6.0,5.97,5.985,51626
2022-10-20 15:15:00,5.995,6.0,5.9722,5.975,21032
2022-10-20 15:10:00,5.9601,6.0,5.9601,5.995,23313
2022-10-20 15:05:00,5.96,5.98,5.955,5.965,17139
2022-10-20 15:00:00,5.965,5.98,5.95,5.965,17126
2022-10-20 14:55:00,5.955,5.97,5.9501,5.965,18314
2022-10-20 14:50:00,5.95,5.96,5.9401,5.955,22344
2022-10-20 14:45:00,5.973,5.98,5.95,5.955,18487
2022-10-20 14:40:00,5.99,5.995,5.975,5.98,8273
2022-10-20 14:35:00,5.965,6.0,5.965,5.99,26859
2022-10-20 14:30:00,5.965,5.97,5.9601,5.97,4461
2022-10-20 14:25:00,5.98,5.985,5.95,5.965,18137
2022-10-20 14:20:00,5.985,6.01,5.98,5.98,22416
2022-10-20 14:15:00,5.955,5.99,5.9501,5.985,20533
2022-10-20 14:10:00,5.965,5.9677,5.9501,5.955,9258
2022-10-20 14:05:00,5.9501,5.9675,5.945,5.965,26577
2022-10-20 14:00:00,5.968,5.97,5.955,5.955,11327
2022-10-20 13:55:00,5.975,5.98,5.96,5.97,24643
2022-10-20 13:50:00,5.985,5.99,5.97,5.97,12610
2022-10-20 13:45:00,6.0,6.0,5.98,5.9875,39257
2022-10-20 13:40:00,6.0001,6.025,5.995,6.005,32744
2022-10-20 13:35:00,6.03,6.03,6.0001,6.01,9018
2022-10-20 13:30:00,6.0517,6.06,6.03,6.03,16979
2022-10-20 13:25:00,6.0601,6.08,6.055,6.06,19891
2022-10-20 13:20:00,6.07,6.08,6.06,6.0675,18244
2022-10-20 13:15:00,6.05,6.09,6.05,6.08,20164
2022-10-20 13:10:00,6.08,6.0808,6.055,6.0562,5932
2022-10-20 13:05:00,6.07,6.1,6.055,6.08,17132
2022-10-20 13:00:00,6.065,6.075,6.0573,6.065,8806
2022-10-20 12:55:00,6.09,6.09,6.05,6.06,16193
2022-10-20 12:50:00,6.065,6.08,6.0446,6.08,22617
2022-10-20 12:45:00,6.065,6.11,6.06,6.0638,20899
2022-10-20 12:40:00,6.085,6.085,6.065,6.065,25852
2022-10-20 12:35:00,6.085,6.12,6.08,6.0899,28080
2022-10-20 12:30:00,6.0885,6.0899,6.0613,6.0899,14066
2022-10-20 12:25:00,6.135,6.135,6.085,6.085,34916
2022-10-20 12:20:00,6.1232,6.16,6.1201,6.1309,26372
2022-10-20 12:15:00,6.145,6.15,6.12,6.125,5117
2022-10-20 12:10:00,6.1791,6.18,6.13,6.145,25415
2022-10-20 12:05:00,6.1607,6.18,6.1333,6.171,19050
2022-10-20 12:00:00,6.22,6.22,6.16,6.16,58401
2022-10-20 11:55:00,6.22,6.2324,6.21,6.23,11542
2022-10-20 11:50:00,6.23,6.23,6.1911,6.2271,48956
2022-10-20 11:45:00,6.23,6.26,6.22,6.22,32902
2022-10-20 11:40:00,6.195,6.25,6.195,6.235,24500
2022-10-20 11:35:00,6.205,6.21,6.185,6.195,18855
2022-10-20 11:30:00,6.22,6.225,6.19,6.2,17362
2022-10-20 11:25:00,6.22,6.25,6.19,6.2184,30203
2022-10-20 11:20:00,6.235,6.235,6.18,6.21,51520
2022-10-20 11:15:00,6.235,6.2599,6.215,6.235,31681
2022-10-20 11:10:00,6.23,6.26,6.2121,6.235,38313
2022-10-20 11:05:00,6.21,6.25,6.2008,6.2297,46198
2022-10-20 11:00:00,6.22,6.235,6.19,6.21,31831
2022-10-20 10:55:00,6.1901,6.23,6.18,6.215,76822
2022-10-20 10:50:00,6.14,6.22,6.14,6.2,71692
2022-10-20 10:45:00,6.1,6.14,6.075,6.14,16544
2022-10-20 10:40:00,6.11,6.14,6.095,6.095,20107
2022-10-20 10:35:00,6.12,6.13,6.025,6.105,33743
2022-10-20 10:30:00,6.15,6.155,6.0799,6.1144,54588
2022-10-20 10:25:00,6.155,6.16,6.0801,6.15,56755
2022-10-20 10:20:00,6.0501,6.16,6.05,6.155,73270
2022-10-20 10:15:00,5.995,6.09,5.995,6.055,48013
2022-10-20 10:10:00,5.93,6.03,5.925,6.0,64789
2022-10-20 10:05:00,5.95,5.95,5.9,5.92,72177
2022-10-20 10:00:00,5.98,5.9908,5.935,5.95,73693
2022-10-20 09:55:00,5.99,6.1199,5.975,5.975,109272
2022-10-20 09:50:00,5.995,6.02,5.95,5.99,46354
2022-10-20 09:45:00,6.0101,6.0726,5.95,5.985,136157
2022-10-20 09:40:00,6.13,6.14,6.0,6.01,90041
2022-10-20 09:35:00,6.07,6.3,6.07,6.14,125294
2022-10-20 09:30:00,6.07,6.2,6.05,6.06,17507
2022-10-20 09:10:00,6.05,6.05,6.05,6.05,2000
2022-10-20 09:05:00,6.06,6.06,6.06,6.06,250
2022-10-20 08:55:00,6.03,6.05,6.03,6.05,3804
2022-10-20 08:50:00,6.1101,6.1101,6.02,6.02,2330
2022-10-20 08:45:00,6.125,6.125,6.12,6.12,1874
2022-10-20 08:40:00,6.19,6.19,6.1201,6.13,3675
2022-10-20 08:35:00,6.1999,6.1999,6.1999,6.1999,1300
2022-10-20 08:30:00,6.17,6.17,6.17,6.17,175
2022-10-20 08:25:00,6.1,6.15,6.1,6.15,2914
2022-10-20 08:05:00,6.12,6.17,6.07,6.07,7904
2022-10-20 07:25:00,6.16,6.16,6.16,6.16,1194
2022-10-20 07:15:00,6.16,6.16,6.16,6.16,200
2022-10-20 04:30:00,5.98,5.98,5.98,5.98,1250
2022-10-20 04:15:00,5.88,5.98,5.88,5.98,1300
2022-10-19 20:00:00,6.05,6.05,6.0,6.0,1000
2022-10-19 19:25:00,6.01,6.01,6.01,6.01,1920
2022-10-19 19:15:00,6.07,6.07,6.05,6.05,484
2022-10-19 18:55:00,6.07,6.07,6.07,6.07,400
2022-10-19 18:50:00,6.08,6.08,6.08,6.08,1100
2022-10-19 18:25:00,6.11,6.11,6.11,6.11,250
2022-10-19 18:20:00,6.1199,6.1199,6.1199,6.1199,405
2022-10-19 18:15:00,6.1199,6.1199,6.1199,6.1199,188
2022-10-19 18:10:00,6.11,6.11,6.11,6.11,222
2022-10-19 17:55:00,6.11,6.11,6.11,6.11,145
2022-10-19 17:50:00,6.1,6.11,6.1,6.11,3890
2022-10-19 17:45:00,6.11,6.11,6.11,6.11,276
2022-10-19 17:40:00,6.1,6.1,6.1,6.1,200
2022-10-19 17:35:00,6.1,6.1,6.1,6.1,190
2022-10-19 17:30:00,6.07,6.07,6.06,6.07,705
2022-10-19 17:15:00,6.02,6.02,6.02,6.02,1301
2022-10-19 17:10:00,6.0,6.01,6.0,6.0,3062
2022-10-19 17:00:00,5.9801,5.99,5.9801,5.99,773
2022-10-19 16:50:00,5.98,5.98,5.98,5.98,342
2022-10-19 16:45:00,5.99,5.99,5.99,5.99,10515
2022-10-19 16:40:00,5.99,5.99,5.98,5.9801,2107
2022-10-19 16:35:00,5.98,5.99,5.98,5.99,906
2022-10-19 16:30:00,6.02,6.02,6.0,6.0,5304
2022-10-19 16:25:00,6.03,6.03,6.03,6.03,250
2022-10-19 16:20:00,6.03,6.03,6.03,6.03,1249
2022-10-19 16:15:00,6.03,6.03,6.03,6.03,541
2022-10-19 16:10:00,6.06,6.07,6.02,6.03,10412
2022-10-19 16:05:00,6.07,6.07,6.05,6.05,46299
2022-10-19 16:00:00,6.075,6.075,6.06,6.065,262460
2022-10-19 15:55:00,6.07,6.1014,6.06,6.0752,152466
2022-10-19 15:50:00,6.075,6.08,6.06,6.065,44698
2022-10-19 15:45:00,6.09,6.1,6.06,6.075,70471
2022-10-19 15:40:00,6.045,6.095,6.04,6.09,87802
2022-10-19 15:35:00,6.06,6.08,6.0433,6.045,61295
2022-10-19 15:30:00,6.055,6.07,6.01,6.0572,86624
2022-10-19 15:25:00,6.075,6.095,6.04,6.055,47101
2022-10-19 15:20:00,6.035,6.08,6.03,6.075,44843
2022-10-19 15:15:00,6.07,6.1,6.035,6.035,48230
2022-10-19 15:10:00,6.07,6.09,6.03,6.07,56941
2022-10-19 15:05:00,6.105,6.115,6.065,6.065,79051
2022-10-19 15:00:00,6.105,6.12,6.08,6.105,37774
2022-10-19 14:55:00,6.085,6.115,6.085,6.1074,33435
2022-10-19 14:50:00,6.09,6.11,6.08,6.08,33129
2022-10-19 14:45:00,6.135,6.135,6.095,6.1,45072
2022-10-19 14:40:00,6.13,6.14,6.13,6.1374,10628
2022-10-19 14:35:00,6.165,6.175,6.1243,6.1243,28490
2022-10-19 14:30:00,6.1396,6.18,6.135,6.1672,37492
2022-10-19 14:25:00,6.165,6.165,6.14,6.14,19074
2022-10-19 14:20:00,6.185,6.2,6.165,6.165,69667
2022-10-19 14:15:00,6.165,6.2,6.1641,6.19,23966
2022-10-19 14:10:00,6.15,6.18,6.15,6.165,31776
2022-10-19 14:05:00,6.135,6.155,6.135,6.145,27438
2022-10-19 14:00:00,6.135,6.14,6.11,6.135,19996
2022-10-19 13:55:00,6.155,6.158,6.13,6.135,24587
2022-10-19 13:50:00,6.17,6.17,6.15,6.155,22934
2022-10-19 13:45:00,6.2,6.205,6.175,6.175,21161
2022-10-19 13:40:00,6.2,6.22,6.19,6.195,30107
2022-10-19 13:35:00,6.1901,6.22,6.1901,6.2,17282
2022-10-19 13:30:00,6.195,6.225,6.1945,6.195,18162
2022-10-19 13:25:00,6.2101,6.22,6.18,6.19,32984
2022-10-19 13:20:00,6.215,6.22,6.2,6.215,17603
2022-10-19 13:15:00,6.219,6.24,6.21,6.215,44972
2022-10-19 13:10:00,6.195,6.22,6.175,6.22,34761
2022-10-19 13:05:00,6.2072,6.22,6.19,6.19,13560
2022-10-19 13:00:00,6.25,6.25,6.2,6.21,25486
2022-10-19 12:55:00,6.2551,6.29,6.25,6.25,24112
2022-10-19 12:50:00,6.27,6.27,6.25,6.255,17141
2022-10-19 12:45:00,6.29,6.2988,6.26,6.265,22945
2022-10-19 12:40:00,6.325,6.33,6.3,6.3,12839
2022-10-19 12:35:00,6.28,6.325,6.27,6.325,23803
2022-10-19 12:30:00,6.3,6.305,6.27,6.285,49692
2022-10-19 12:25:00,6.33,6.33,6.285,6.3,35244
2022-10-19 12:20:00,6.33,6.33,6.31,6.32,19091
2022-10-19 12:15:00,6.37,6.37,6.32,6.34,39639
2022-10-19 12:10:00,6.37,6.375,6.35,6.3601,32203
2022-10-19 12:05:00,6.415,6.425,6.36,6.375,100133
2022-10-19 12:00:00,6.42,6.43,6.41,6.42,67406
2022-10-19 11:55:00,6.44,6.445,6.41,6.42,40660
2022-10-19 11:50:00,6.4445,6.4725,6.425,6.4374,29424
2022-10-19 11:45:00,6.46,6.47,6.4101,6.45,85476
2022-10-19 11:40:00,6.48,6.48,6.4501,6.455,10442
2022-10-19 11:35:00,6.49,6.51,6.48,6.48,12588
2022-10-19 11:30:00,6.48,6.49,6.47,6.4801,10113
2022-10-19 11:25:00,6.445,6.48,6.4399,6.4758,48097
2022-10-19 11:20:00,6.47,6.47,6.435,6.455,28972
2022-10-19 11:15:00,6.47,6.495,6.455,6.47,22674
2022-10-19 11:10:00,6.475,6.52,6.47,6.48,31056
2022-10-19 11:05:00,6.47,6.505,6.47,6.47,24076
2022-10-19 11:00:00,6.5093,6.5093,6.465,6.475,75143
2022-10-19 10:55:00,6.535,6.535,6.5,6.51,62531
2022-10-19 10:50:00,6.52,6.55,6.51,6.535,22622
2022-10-19 10:45:00,6.55,6.555,6.505,6.511,27519
2022-10-19 10:40:00,6.545,6.55,6.51,6.54,34620
2022-10-19 10:35:00,6.59,6.6,6.55,6.56,31374
2022-10-19 10:30:00,6.58,6.61,6.57,6.59,21313
2022-10-19 10:25:00,6.5899,6.6101,6.555,6.58,36512
2022-10-19 10:20:00,6.61,6.625,6.5799,6.585,19769
2022-10-19 10:15:00,6.61,6.6199,6.545,6.6199,65761
2022-10-19 10:10:00,6.54,6.622,6.54,6.61,48529
2022-10-19 10:05:00,6.52,6.58,6.52,6.545,40242
2022-10-19 10:00:00,6.58,6.61,6.51,6.54,42530
2022-10-19 09:55:00,6.58,6.6,6.535,6.57,41636
2022-10-19 09:50:00,6.57,6.59,6.515,6.57,49077
2022-10-19 09:45:00,6.61,6.65,6.54,6.58,56488
2022-10-19 09:40:00,6.69,6.69,6.6188,6.62,40591
2022-10-19 09:35:00,6.73,6.8,6.63,6.69,60542
2022-10-19 09:25:00,6.65,6.65,6.65,6.65,500
2022-10-19 09:20:00,6.65,6.65,6.65,6.65,858
2022-10-19 08:55:00,6.65,6.65,6.65,6.65,2000
2022-10-19 08:50:00,6.65,6.65,6.65,6.65,1500
2022-10-19 08:45:00,6.65,6.65,6.65,6.65,1000
2022-10-19 08:40:00,6.65,6.65,6.65,6.65,1000
2022-10-19 08:25:00,6.67,6.67,6.67,6.67,100
2022-10-19 08:20:00,6.64,6.67,6.64,6.67,1395
2022-10-19 08:15:00,6.63,6.63,6.63,6.63,128
2022-10-19 08:05:00,6.64,6.64,6.59,6.6215,1797
2022-10-19 07:55:00,6.63,6.63,6.63,6.63,686
2022-10-19 07:45:00,6.62,6.62,6.62,6.62,594
2022-10-19 07:40:00,6.63,6.63,6.62,6.62,301
2022-10-19 07:05:00,6.59,6.61,6.59,6.61,250
2022-10-19 05:35:00,6.6,6.6,6.59,6.59,500
2022-10-19 05:20:00,6.6,6.6,6.59,6.59,230
2022-10-19 04:50:00,6.8,6.8,6.79,6.79,250
2022-10-19 04:45:00,6.7,6.7,6.7,6.7,1000
2022-10-18 19:55:00,6.73,6.73,6.73,6.73,1200
